Matrix size,Coefficient,R square
921,0.20715632653368088,0.9993717970783601
922,0.20715526766383288,0.9993718774599644
923,0.20715421034180254,0.9993719578063662
924,0.20715315455814776,0.9993720381175197
925,0.20715210030940026,0.9993721183933792
926,0.20715104759109557,0.9993721986338997
927,0.20714999639927173,0.9993722788390365
928,0.20714894673029324,0.9993723590087452
929,0.20714789858046054,0.9993724391429826
930,0.20714685194522198,0.9993725192417051
931,0.20714580682017414,0.9993725993048701
932,0.2071447632033288,0.9993726793324355
933,0.20714372108927093,0.9993727593243593
934,0.2071426804614036,0.9993728392806003
935,0.20714164135524724,0.9993729192011175
936,0.20714060372787588,0.9993729990858705
937,0.20713956758796354,0.9993730789348194
938,0.2071385329325852,0.9993731587479247
939,0.20713749975700124,0.9993732385251473
940,0.20713646805853153,0.9993733182664484
941,0.2071354378319781,0.99937339797179
942,0.20713440907500646,0.9993734776411344
943,0.20713338178380378,0.9993735572744441
944,0.2071323559533216,0.9993736368716822
945,0.20713133158127786,0.9993737164328125
946,0.20713030866907822,0.9993737959577987
947,0.20712928719580675,0.9993738754466054
948,0.20712826717517913,0.9993739548991972
949,0.20712724859765086,0.9993740343155395
950,0.20712623146006864,0.9993741136955978
951,0.20712521575789403,0.9993741930393383
952,0.20712420148874283,0.9993742723467274
953,0.20712318864784285,0.9993743516177319
954,0.20712217723229215,0.9993744308523191
955,0.2071211672267811,0.9993745100504569
956,0.20712015866205855,0.999374589212113
957,0.20711915152233096,0.9993746683372561
958,0.207118145750181,0.9993747474258551
959,0.20711714138056536,0.9993748264778791
960,0.20711613846778376,0.9993749054932979
961,0.20711513692959416,0.9993749844720814
962,0.20711413678748147,0.9993750634142
963,0.20711313804102394,0.9993751423196247
964,0.20711214068079634,0.9993752211883264
965,0.2071111446804781,0.9993753000202769
966,0.2071101501208247,0.9993753788154479
967,0.2071091569547968,0.9993754575738117
968,0.20710816507961222,0.9993755362953411
969,0.20710717462007863,0.9993756149800092
970,0.20710618553031424,0.9993756936277891
971,0.2071051978062614,0.9993757722386547
972,0.2071042114452086,0.9993758508125802
973,0.20710322644389256,0.9993759293495399
974,0.2071022427983947,0.9993760078495086
975,0.20710126050583938,0.9993760863124616
976,0.20710027956283844,0.9993761647383743
977,0.20709929996591842,0.9993762431272227
978,0.20709832171182016,0.9993763214789829
979,0.2070973447972072,0.9993763997936316
980,0.20709636921935368,0.9993764780711454
981,0.20709539497436488,0.9993765563115017
982,0.20709442205955012,0.9993766345146782
983,0.20709345050550731,0.9993767126806524
984,0.20709248020551607,0.999376790809403
985,0.20709151126068184,0.9993768689009083
986,0.20709054363320073,0.9993769469551471
987,0.20708957731860136,0.9993770249720988
988,0.20708861231551656,0.9993771029517429
989,0.20708764861926135,0.999377180894059
990,0.20708668622756282,0.9993772587990276
991,0.20708572513708925,0.9993773366666291
992,0.20708476537597076,0.9993774144968441
993,0.207083806846529,0.999377492289654
994,0.20708284964068788,0.9993775700450399
995,0.20708189372341212,0.9993776477629838
996,0.2070809390920173,0.9993777254434676
997,0.20707998574287242,0.9993778030864736
998,0.20707903367310487,0.9993778806919846
999,0.2070780828798514,0.9993779582599834
1000,0.20707713335969666,0.9993780357904533
1001,0.20707618511004872,0.9993781132833777
1002,0.20707523812781128,0.9993781907387405
1003,0.20707429242313735,0.9993782681565259
1004,0.20707334795267415,0.9993783455367181
1005,0.20707240471413102,0.999378422879302
1006,0.2070714628102806,0.9993785001842624
1007,0.20707052211919266,0.9993785774515849
1008,0.20706958267745174,0.9993786546812545
1009,0.2070686444821381,0.9993787318732575
1010,0.20706770752996595,0.9993788090275798
1011,0.20706677181827884,0.9993788861442078
1012,0.20706583734446166,0.9993789632231281
1013,0.20706490410490508,0.9993790402643278
1014,0.20706397209728233,0.9993791172677938
1015,0.2070630413183074,0.9993791942335138
1016,0.20706211176983302,0.9993792711614755
1017,0.20706118343569344,0.9993793480516668
1018,0.20706025632595476,0.9993794249040762
1019,0.20705933043358893,0.9993795017186918
1020,0.20705840575566234,0.9993795784955027
1021,0.20705748228980309,0.999379655234498
1022,0.20705656005959727,0.9993797319356669
1023,0.20705563896351697,0.9993798085989988
1024,0.20705471913264573,0.9993798852244836
1025,0.20705380048465674,0.9993799618121115
1026,0.20705288303490438,0.9993800383618727
1027,0.20705196677934695,0.9993801148737577
1028,0.20705105171039673,0.9993801913477574
1029,0.20705013784185594,0.9993802677838628
1030,0.20704922515410099,0.9993803441820652
1031,0.2070483136506321,0.9993804205423562
1032,0.20704740332784424,0.9993804968647275
1033,0.20704649418318258,0.9993805731491711
1034,0.2070455862144352,0.9993806493956793
1035,0.20704467941846288,0.9993807256042445
1036,0.20704377379290648,0.9993808017748596
1037,0.20704286929315918,0.9993808779075173
1038,0.20704196604101976,0.9993809540022109
1039,0.2070410639093437,0.999381030058934
1040,0.2070401629376348,0.9993811060776798
1041,0.20703926312252044,0.9993811820584426
1042,0.20703836446155127,0.9993812580012162
1043,0.20703746695227193,0.9993813339059952
1044,0.20703657060248215,0.9993814097727738
1045,0.20703567537763845,0.9993814856015469
1046,0.20703478130705316,0.9993815613923096
1047,0.20703388837738576,0.9993816371450569
1048,0.20703299658620528,0.9993817128597843
1049,0.20703210594031707,0.9993817885364873
1050,0.20703121640907945,0.9993818641751618
1051,0.20703032801780308,0.9993819397758039
1052,0.20702944075483615,0.9993820153384099
1053,0.20702855461779052,0.999382090862976
1054,0.20702766960312166,0.9993821663494991
1055,0.20702678570925842,0.999382241797976
1056,0.20702590295318823,0.9993823172084038
1057,0.20702502127308395,0.9993823925807797
1058,0.20702414072527586,0.9993824679151012
1059,0.20702326128812418,0.9993825432113661
1060,0.20702238295897177,0.9993826184695721
1061,0.20702150573547995,0.9993826936897174
1062,0.20702062961474227,0.9993827688718002
1063,0.20701975459751487,0.9993828440158191
1064,0.20701888067411067,0.9993829191217726
1065,0.20701800784585284,0.9993829941896596
1066,0.20701713611224778,0.9993830692194791
1067,0.20701626546979543,0.9993831442112304
1068,0.2070153959164195,0.9993832191649129
1069,0.20701452744674484,0.9993832940805263
1070,0.20701366006168204,0.9993833689580702
1071,0.20701279375708564,0.9993834437975447
1072,0.20701192853177036,0.9993835185989499
1073,0.20701106440221995,0.9993835933622862
1074,0.20701020130646455,0.9993836680875541
1075,0.20700933930246584,0.9993837427747542
1076,0.2070084784071362,0.9993838174238876
1077,0.2070076184990199,0.999383892034955
1078,0.2070067596948805,0.999383966607958
1079,0.20700590195260932,0.9993840411428979
1080,0.20700504527064842,0.9993841156397761
1081,0.20700418964554582,0.9993841900985947
1082,0.20700333507506577,0.9993842645193552
1083,0.20700248155773476,0.9993843389020599
1084,0.20700162909068068,0.9993844132467111
1085,0.20700077768795955,0.9993844875533112
1086,0.20699992729819028,0.9993845618218627
1087,0.2069990779685167,0.9993846360523685
1088,0.20699822967984427,0.9993847102448313
1089,0.20699738243015436,0.9993847843992545
1090,0.20699653621695108,0.9993848585156411
1091,0.20699569103813498,0.9993849325939945
1092,0.20699484685769076,0.9993850066343184
1093,0.20699400377468627,0.9993850806366165
1094,0.20699316168536464,0.9993851546008926
1095,0.20699232062156292,0.9993852285271508
1096,0.20699148058086322,0.9993853024153952
1097,0.2069906415612227,0.9993853762656304
1098,0.20698980356034605,0.9993854500778605
1099,0.20698896657589713,0.9993855238520906
1100,0.20698813060584983,0.999385597588325
1101,0.20698729564774757,0.9993856712865691
1102,0.20698646169953347,0.9993857449468277
1103,0.20698562875922072,0.9993858185691062
1104,0.20698479682448245,0.99938589215341
1105,0.206983965892905,0.9993859656997446
1106,0.20698313596306173,0.9993860392081156
1107,0.20698230703211026,0.999386112678529
1108,0.20698147909795922,0.9993861861109906
1109,0.2069806521587507,0.9993862595055066
1110,0.20697982621243022,0.9993863328620832
1111,0.2069790012560244,0.9993864061807269
1112,0.20697817731969392,0.9993864794614441
1113,0.2069773543074265,0.9993865527042416
1114,0.20697653231052482,0.9993866259091261
1115,0.20697571129579945,0.9993866990761046
1116,0.20697489126094734,0.999386772205184
1117,0.20697407220389458,0.9993868452963717
1118,0.2069732541227199,0.999386918349675
1119,0.20697243701571671,0.9993869913651013
1120,0.20697162087979037,0.9993870643426584
1121,0.20697080571428217,0.9993871372823538
1122,0.2069699914929486,0.9993872101841955
1123,0.20696917828295555,0.9993872830481915
1124,0.20696836601359214,0.9993873558743498
1125,0.2069675547143457,0.9993874286626788
1126,0.20696674432001194,0.9993875014131867
1127,0.20696593496668278,0.9993875741258821
1128,0.20696512653115304,0.9993876468007736
1129,0.20696431904882429,0.99938771943787
1130,0.20696351251789136,0.99938779203718
1131,0.20696270693643318,0.9993878645987126
1132,0.20696190230208714,0.9993879371224772
1133,0.20696109861364756,0.9993880096084827
1134,0.20696029586812212,0.9993880820567387
1135,0.2069594940643838,0.9993881544672544
1136,0.2069586931887153,0.9993882268400395
1137,0.2069578932729911,0.9993882991751036
1138,0.20695709428158737,0.9993883714724566
1139,0.20695629622367423,0.9993884437321086
1140,0.20695549909744065,0.9993885159540693
1141,0.20695470290079881,0.9993885881383491
1142,0.2069539076320602,0.9993886602849581
1143,0.2069531132891417,0.9993887323939067
1144,0.20695231987001123,0.9993888044652054
1145,0.20695152737300077,0.9993888764988649
1146,0.20695073579603596,0.9993889484948957
1147,0.20694994513697507,0.9993890204533087
1148,0.20694915539407838,0.9993890923741149
1149,0.2069483665661485,0.9993891642573253
1150,0.20694757868750213,0.9993892361029508
1151,0.20694679164534477,0.9993893079110029
1152,0.20694600554867235,0.9993893796814928
1153,0.20694522035916293,0.999389451414432
1154,0.20694443608531454,0.999389523109832
1155,0.20694365269286827,0.9993895947677044
1156,0.20694287023257651,0.9993896663880611
1157,0.20694208863142433,0.9993897379709138
1158,0.20694130794816545,0.9993898095162744
1159,0.20694052816008207,0.9993898810241552
1160,0.2069397492665244,0.9993899524945681
1161,0.20693897126503338,0.9993900239275253
1162,0.2069381941531035,0.9993900953230394
1163,0.20693741792072484,0.9993901666811226
1164,0.20693664259396188,0.9993902380017874
1165,0.2069358681418874,0.9993903092850466
1166,0.20693509457303236,0.9993903805309128
1167,0.20693432188561686,0.9993904517393989
1168,0.20693355007714082,0.9993905229105176
1169,0.2069327791467396,0.9993905940442821
1170,0.20693200909185977,0.9993906651407054
1171,0.20693123990377082,0.9993907361998006
1172,0.20693047160259156,0.999390807221581
1173,0.20692970416452594,0.9993908782060601
1174,0.2069289375955579,0.9993909491532512
1175,0.20692817189287904,0.9993910200631678
1176,0.20692740706277357,0.9993910909358237
1177,0.20692664308264416,0.9993911617712322
1178,0.20692587997047754,0.9993912325694075
1179,0.20692511771899277,0.9993913033303633
1180,0.2069243563253654,0.9993913740541136
1181,0.20692359578846692,0.9993914447406723
1182,0.20692283608974393,0.9993915153900538
1183,0.20692207727729486,0.999391586002272
1184,0.2069213192998336,0.9993916565773413
1185,0.20692056217173943,0.9993917271152761
1186,0.20691980589168835,0.9993917976160909
1187,0.20691905045839137,0.9993918680798001
1188,0.2069182958692397,0.9993919385064184
1189,0.2069175421295193,0.9993920088959604
1190,0.2069167892183472,0.999392079248441
1191,0.20691603716249396,0.9993921495638748
1192,0.20691528592595032,0.999392219842277
1193,0.2069145355345654,0.9993922900836625
1194,0.20691378597792157,0.9993923602880462
1195,0.20691303725398072,0.9993924304554435
1196,0.2069122893618188,0.9993925005858695
1197,0.20691154229860415,0.9993925706793394
1198,0.2069107960642158,0.9993926407358688
1199,0.2069100506554438,0.9993927107554729
1200,0.20690930607156152,0.9993927807381673
1201,0.20690856231066662,0.9993928506839677
1202,0.20690781937129096,0.9993929205928896
1203,0.20690707725172872,0.9993929904649489
1204,0.2069063359501629,0.9993930603001612
1205,0.20690559546540074,0.9993931300985424
1206,0.20690485579538553,0.9993931998601085
1207,0.2069041169389746,0.9993932695848756
1208,0.20690337889439658,0.9993933392728596
1209,0.206902641659673,0.9993934089240767
1210,0.20690190523373603,0.9993934785385431
1211,0.20690116961484173,0.9993935481162751
1212,0.20690043480137066,0.9993936176572891
1213,0.20689970079172873,0.9993936871616013
1214,0.20689896758400858,0.9993937566292282
1215,0.20689823517736589,0.9993938260601867
1216,0.20689750357002146,0.9993938954544929
1217,0.20689677276008497,0.9993939648121637
1218,0.20689604274596463,0.9993940341332159
1219,0.20689531352656523,0.9993941034176661
1220,0.20689458509991837,0.9993941726655312
1221,0.2068938574648445,0.9993942418768282
1222,0.20689313061971396,0.9993943110515741
1223,0.20689240456276056,0.9993943801897857
1224,0.20689167929272667,0.9993944492914802
1225,0.20689095480784866,0.9993945183566748
1226,0.2068902311066055,0.9993945873853867
1227,0.20688950818796162,0.9993946563776331
1228,0.2068887860498991,0.9993947253334313
1229,0.2068880646909265,0.9993947942527989
1230,0.2068873441112199,0.999394863135753
1231,0.20688662430510146,0.9993949319823113
1232,0.20688590527477693,0.9993950007924913
1233,0.2068851870285564,0.9993950695663106
1234,0.20688446953248463,0.9993951383037869
1235,0.20688375281764831,0.9993952070049379
1236,0.20688303688674503,0.9993952756697814
1237,0.20688232169294687,0.9993953442983351
1238,0.2068816072798908,0.9993954128906168
1239,0.20688089363143253,0.9993954814466448
1240,0.20688018074578626,0.9993955499664366
1241,0.20687946862169734,0.9993956184500107
1242,0.2068787572573248,0.9993956868973849
1243,0.20687804665149312,0.9993957553085773
1244,0.20687733679654474,0.9993958236836061
1245,0.2068766277106401,0.9993958920224898
1246,0.20687591938582583,0.9993959603252464
1247,0.2068752117863122,0.9993960285918942
1248,0.20687450495209073,0.9993960968224518
1249,0.206873798888076,0.9993961650169375
1250,0.20687309353167518,0.9993962331753699
1251,0.20687238894279897,0.9993963012977672
1252,0.206871685099555,0.9993963693841483
1253,0.20687098200103557,0.9993964374345318
1254,0.20687027964479435,0.9993965054489362
1255,0.20686957803035358,0.9993965734273803
1256,0.20686887715607336,0.9993966413698828
1257,0.20686817699832705,0.9993967092764625
1258,0.2068674776218719,0.9993967771471384
1259,0.20686677895920816,0.9993968449819292
1260,0.2068660810310386,0.9993969127808539
1261,0.20686538383632253,0.9993969805439314
1262,0.20686468737329597,0.9993970482711809
1263,0.2068639916404234,0.9993971159626214
1264,0.2068632966366311,0.9993971836182719
1265,0.20686260232660403,0.9993972512381516
1266,0.20686190881063013,0.9993973188222797
1267,0.20686121598562487,0.9993973863706754
1268,0.20686052388432563,0.9993974538833581
1269,0.2068598325414217,0.999397521360347
1270,0.2068591418470241,0.9993975888016614
1271,0.20685845190089236,0.9993976562073208
1272,0.20685776268791858,0.9993977235773446
1273,0.20685707418925092,0.9993977909117522
1274,0.2068563863959562,0.9993978582105632
1275,0.2068556993220475,0.9993979254737971
1276,0.20685501296069483,0.9993979927014734
1277,0.20685432731154368,0.999398059893612
1278,0.20685364237199225,0.9993981270502322
1279,0.2068529581413249,0.9993981941713539
1280,0.2068522746184368,0.9993982612569968
1281,0.20685159180188886,0.9993983283071807
1282,0.20685090970539222,0.9993983953219253
1283,0.20685022828251298,0.9993984623012505
1284,0.20684954757706162,0.9993985292451762
1285,0.206848867570258,0.9993985961537223
1286,0.20684818829227103,0.9993986630269087
1287,0.20684750966193022,0.9993987298647555
1288,0.20684683175306864,0.9993987966672826
1289,0.20684615453992744,0.99939886343451
1290,0.20684547800977204,0.9993989301664579
1291,0.2068448021967599,0.9993989968631463
1292,0.20684412706389954,0.9993990635245954
1293,0.2068434526220095,0.9993991301508254
1294,0.20684277886960536,0.9993991967418564
1295,0.20684210580573476,0.9993992632977088
1296,0.20684143339118266,0.9993993298184027
1297,0.20684076173755503,0.9993993963039586
1298,0.20684009073895648,0.9993994627543966
1299,0.2068394204076345,0.9993995291697373
1300,0.20683875075689218,0.9993995955500009
1301,0.2068380818062317,0.9993996618952079
1302,0.20683741352522936,0.9993997282053788
1303,0.2068367459227563,0.999399794480534
1304,0.20683607899758116,0.999399860720694
1305,0.20683541274573292,0.9993999269258793
1306,0.20683474717340092,0.9993999930961106
1307,0.20683408227226643,0.9994000592314085
1308,0.206833418043148,0.9994001253317935
1309,0.20683275448501703,0.9994001913972863
1310,0.20683209159693852,0.9994002574279075
1311,0.20683142937713736,0.9994003234236779
1312,0.2068307678248053,0.9994003893846183
1313,0.20683010693887224,0.9994004553107492
1314,0.20682944673099857,0.9994005212020917
1315,0.20682878716066766,0.9994005870586663
1316,0.2068281282656355,0.999400652880494
1317,0.20682747003242297,0.9994007186675956
1318,0.20682681245909024,0.999400784419992
1319,0.206826155509356,0.9994008501377042
1320,0.2068254992890895,0.999400915820753
1321,0.2068248436895746,0.9994009814691593
1322,0.2068241887454723,0.9994010470829443
1323,0.20682353447490964,0.9994011126621288
1324,0.20682288081900518,0.9994011782067339
1325,0.20682222783442883,0.9994012437167806
1326,0.20682157550052455,0.9994013091922901
1327,0.20682092381652234,0.9994013746332834
1328,0.20682027282302995,0.9994014400397815
1329,0.20681962239289975,0.9994015054118057
1330,0.2068189726794829,0.9994015707493771
1331,0.20681832355336144,0.9994016360525169
1332,0.206817675106156,0.9994017013212463
1333,0.2068170272822869,0.9994017665555864
1334,0.20681638012120365,0.9994018317555586
1335,0.20681573359321695,0.9994018969211841
1336,0.20681508770427046,0.9994019620524842
1337,0.20681444245368721,0.9994020271494801
1338,0.20681379783994372,0.9994020922121933
1339,0.20681315386238472,0.999402157240645
1340,0.2068125105431804,0.9994022222348565
1341,0.20681186781033395,0.9994022871948495
1342,0.2068112257339278,0.999402352120645
1343,0.20681058428903837,0.9994024170122645
1344,0.20680994347449483,0.9994024818697297
1345,0.20680930328888453,0.9994025466930617
1346,0.20680866373202283,0.9994026114822823
1347,0.20680802480174612,0.9994026762374127
1348,0.2068073864978455,0.9994027409584746
1349,0.2068067488186932,0.9994028056454893
1350,0.20680611176309277,0.9994028702984786
1351,0.20680547532920412,0.999402934917464
1352,0.2068048395474843,0.9994029995024669
1353,0.20680420432837976,0.999403064053509
1354,0.20680356975695285,0.9994031285706119
1355,0.2068029358040656,0.9994031930537971
1356,0.20680230246828912,0.9994032575030865
1357,0.20680166974887357,0.9994033219185015
1358,0.20680103764421567,0.9994033863000638
1359,0.20680040615418932,0.9994034506477951
2000,0.2064882003247528,0.9994386856319772
2500,0.2063238171150865,0.9994598283895787
3000,0.20619715506332015,0.9994772176691372
3500,0.20609500378491244,0.9994918751694516
4000,0.2060099362459058,0.9995044743545574
4500,0.20593739116202175,0.9995154763543462
6000,0.20576932297854927,0.9995417590670758
7000,0.20568421192748854,0.9995554265652996
8000,0.20561307463896045,0.9995669998766739
9000,0.20555222305636558,0.9995769908336992
10000,0.20549923045704335,0.9995857487095129
