Matrix size,Coefficient,Coefficient Difference,R square
1030,0.20704922515410099,-9.126877549558987e-07,0.9993803441820652
1031,0.2070483136506321,-9.115034688977897e-07,0.9993804205423562
1032,0.20704740332784424,-9.103227878448639e-07,0.9993804968647275
1033,0.20704649418318258,-9.091446616649179e-07,0.9993805731491711
1034,0.2070455862144352,-9.079687473823039e-07,0.9993806493956793
1035,0.20704467941846288,-9.067959723108032e-07,0.9993807256042445
1036,0.20704377379290648,-9.056255564077187e-07,0.9993808017748596
1037,0.20704286929315918,-9.044997472951177e-07,0.9993808779075173
1038,0.20704196604101976,-9.03252139416999e-07,0.9993809540022109
1039,0.2070410639093437,-9.021316760560172e-07,0.999381030058934
1040,0.2070401629376348,-9.009717089059066e-07,0.9993811060776798
1041,0.20703926312252044,-8.998151143635447e-07,0.9993811820584426
1042,0.20703836446155127,-8.986609691674641e-07,0.9993812580012162
1043,0.20703746695227193,-8.975092793406247e-07,0.9993813339059952
1044,0.20703657060248215,-8.963497897807038e-07,0.9993814097727738
1045,0.20703567537763845,-8.95224843699971e-07,0.9993814856015469
1046,0.20703478130705316,-8.940705852888975e-07,0.9993815613923096
1047,0.20703388837738576,-8.929296674009546e-07,0.9993816371450569
1048,0.20703299658620528,-8.91791180485102e-07,0.9993817128597843
1049,0.20703210594031707,-8.906458882074197e-07,0.9993817885364873
1050,0.20703121640907945,-8.895312376133724e-07,0.9993818641751618
1051,0.20703032801780308,-8.883912763768542e-07,0.9993819397758039
1052,0.20702944075483615,-8.872629669309795e-07,0.9993820153384099
1053,0.20702855461779052,-8.861370456303419e-07,0.999382090862976
1054,0.20702766960312166,-8.850146688554883e-07,0.9993821663494991
1055,0.20702678570925842,-8.838938632405036e-07,0.999382241797976
1056,0.20702590295318823,-8.827560701862858e-07,0.9993823172084038
1057,0.20702502127308395,-8.816801042865752e-07,0.9993823925807797
1058,0.20702414072527586,-8.805478080853302e-07,0.9993824679151012
1059,0.20702326128812418,-8.794371516851474e-07,0.9993825432113661
1060,0.20702238295897177,-8.78329152409485e-07,0.9993826184695721
1061,0.20702150573547995,-8.772234918186239e-07,0.9993826936897174
1062,0.20702062961474227,-8.76120737680619e-07,0.9993827688718002
1063,0.20701975459751487,-8.750172273974677e-07,0.9993828440158191
1064,0.20701888067411067,-8.739234041987842e-07,0.9993829191217726
1065,0.20701800784585284,-8.728282578363e-07,0.9993829941896596
1066,0.20701713611224778,-8.71733605051217e-07,0.9993830692194791
1067,0.20701626546979543,-8.706424523552414e-07,0.9993831442112304
1068,0.2070153959164195,-8.695533759428553e-07,0.9993832191649129
1069,0.20701452744674484,-8.684696746474874e-07,0.9993832940805263
1070,0.20701366006168204,-8.673850628027058e-07,0.9993833689580702
1071,0.20701279375708564,-8.663045963919203e-07,0.9993834437975447
1072,0.20701192853177036,-8.652253152829914e-07,0.9993835185989499
1073,0.20701106440221995,-8.641295504152602e-07,0.9993835933622862
1074,0.20701020130646455,-8.630957553934504e-07,0.9993836680875541
1075,0.20700933930246584,-8.620039987083938e-07,0.9993837427747542
1076,0.2070084784071362,-8.608953296351807e-07,0.9993838174238876
1077,0.2070076184990199,-8.599081162963262e-07,0.999383892034955
1078,0.2070067596948805,-8.588041394141932e-07,0.999383966607958
1079,0.20700590195260932,-8.577422711819604e-07,0.9993840411428979
1080,0.20700504527064842,-8.566819608979426e-07,0.9993841156397761
1081,0.20700418964554582,-8.556251026026196e-07,0.9993841900985947
1082,0.20700333507506577,-8.54570480046668e-07,0.9993842645193552
1083,0.20700248155773476,-8.535173310064703e-07,0.9993843389020599
1084,0.20700162909068068,-8.524670540854817e-07,0.9993844132467111
1085,0.20700077768795955,-8.514027211303787e-07,0.9993844875533112
1086,0.20699992729819028,-8.503897692690998e-07,0.9993845618218627
1087,0.2069990779685167,-8.493296735911926e-07,0.9993846360523685
1088,0.20699822967984427,-8.482886724170413e-07,0.9993847102448313
1089,0.20699738243015436,-8.472496899059045e-07,0.9993847843992545
1090,0.20699653621695108,-8.462132032871494e-07,0.9993848585156411
1091,0.20699569103813498,-8.451788161001339e-07,0.9993849325939945
1092,0.20699484685769076,-8.441804442149703e-07,0.9993850066343184
1093,0.20699400377468627,-8.430830044925397e-07,0.9993850806366165
1094,0.20699316168536464,-8.420893216343206e-07,0.9993851546008926
1095,0.20699232062156292,-8.41063801715336e-07,0.9993852285271508
1096,0.20699148058086322,-8.400406996955656e-07,0.9993853024153952
1097,0.2069906415612227,-8.390196405139161e-07,0.9993853762656304
1098,0.20698980356034605,-8.380008766628588e-07,0.9993854500778605
1099,0.20698896657589713,-8.369844489153344e-07,0.9993855238520906
1100,0.20698813060584983,-8.359700472970744e-07,0.999385597588325
1101,0.20698729564774757,-8.349581022693009e-07,0.9993856712865691
1102,0.20698646169953347,-8.33948214096214e-07,0.9993857449468277
1103,0.20698562875922072,-8.329403127504964e-07,0.9993858185691062
1104,0.20698479682448245,-8.31934738265705e-07,0.99938589215341
1105,0.206983965892905,-8.309315774612802e-07,0.9993859656997446
1106,0.20698313596306173,-8.299298432656865e-07,0.9993860392081156
1107,0.20698230703211026,-8.289309514630805e-07,0.999386112678529
1108,0.20698147909795922,-8.279341510430971e-07,0.9993861861109906
1109,0.2069806521587507,-8.269392085258342e-07,0.9993862595055066
1110,0.20697982621243022,-8.259463204762785e-07,0.9993863328620832
1111,0.2069790012560244,-8.249564058260273e-07,0.9993864061807269
1112,0.20697817731969392,-8.23936330468511e-07,0.9993864794614441
1113,0.2069773543074265,-8.230122674202089e-07,0.9993865527042416
1114,0.20697653231052482,-8.219969016842743e-07,0.9993866259091261
1115,0.20697571129579945,-8.210147253717714e-07,0.9993866990761046
1116,0.20697489126094734,-8.200348521059109e-07,0.999386772205184
1117,0.20697407220389458,-8.190570527644159e-07,0.9993868452963717
1118,0.2069732541227199,-8.18081174663865e-07,0.999386918349675
1119,0.20697243701571671,-8.171070031981476e-07,0.9993869913651013
1120,0.20697162087979037,-8.161359263403334e-07,0.9993870643426584
1121,0.20697080571428217,-8.151655082055953e-07,0.9993871372823538
1122,0.2069699914929486,-8.142213335782245e-07,0.9993872101841955
1123,0.20696917828295555,-8.132099930391323e-07,0.9993872830481915
1124,0.20696836601359214,-8.122693634093903e-07,0.9993873558743498
1125,0.2069675547143457,-8.112992464504032e-07,0.9993874286626788
1126,0.20696674432001194,-8.103943337500752e-07,0.9993875014131867
1127,0.20696593496668278,-8.093533291619881e-07,0.9993875741258821
1128,0.20696512653115304,-8.084355297421908e-07,0.9993876468007736
1129,0.20696431904882429,-8.074823287518296e-07,0.99938771943787
1130,0.20696351251789136,-8.065309329285952e-07,0.99938779203718
1131,0.20696270693643318,-8.055814581797716e-07,0.9993878645987126
1132,0.20696190230208714,-8.046343460410554e-07,0.9993879371224772
1133,0.20696109861364756,-8.036884395767885e-07,0.9993880096084827
1134,0.20696029586812212,-8.027455254411286e-07,0.9993880820567387
1135,0.2069594940643838,-8.018037383206167e-07,0.9993881544672544
1136,0.2069586931887153,-8.008756685051743e-07,0.9993882268400395
1137,0.2069578932729911,-7.99915724186695e-07,0.9993882991751036
1138,0.20695709428158737,-7.989914037331847e-07,0.9993883714724566
1139,0.20695629622367423,-7.980579131428023e-07,0.9993884437321086
1140,0.20695549909744065,-7.971262335759732e-07,0.9993885159540693
1141,0.20695470290079881,-7.961966418390531e-07,0.9993885881383491
1142,0.2069539076320602,-7.952687386125756e-07,0.9993886602849581
1143,0.2069531132891417,-7.943429184975592e-07,0.9993887323939067
1144,0.20695231987001123,-7.934191304792559e-07,0.9993888044652054
1145,0.20695152737300077,-7.924970104600249e-07,0.9993888764988649
1146,0.20695073579603596,-7.915769648092486e-07,0.9993889484948957
1147,0.20694994513697507,-7.906590608897091e-07,0.9993890204533087
1148,0.20694915539407838,-7.897428966896491e-07,0.9993890923741149
1149,0.2069483665661485,-7.888279298651213e-07,0.9993891642573253
1150,0.20694757868750213,-7.878786463799692e-07,0.9993892361029508
1151,0.20694679164534477,-7.870421573630271e-07,0.9993893079110029
1152,0.20694600554867235,-7.86096672422687e-07,0.9993893796814928
1153,0.20694522035916293,-7.851895094113104e-07,0.999389451414432
1154,0.20694443608531454,-7.842738483920808e-07,0.999389523109832
1155,0.20694365269286827,-7.833924462741226e-07,0.9993895947677044
1156,0.20694287023257651,-7.824602917538837e-07,0.9993896663880611
1157,0.20694208863142433,-7.816011521888377e-07,0.9993897379709138
1158,0.20694130794816545,-7.806832588719281e-07,0.9993898095162744
1159,0.20694052816008207,-7.797880833826376e-07,0.9993898810241552
1160,0.2069397492665244,-7.788935576791278e-07,0.9993899524945681
1161,0.20693897126503338,-7.780014910085953e-07,0.9993900239275253
1162,0.2069381941531035,-7.771119298893847e-07,0.9993900953230394
1163,0.20693741792072484,-7.762323786519865e-07,0.9993901666811226
1164,0.20693664259396188,-7.753267629584393e-07,0.9993902380017874
1165,0.2069358681418874,-7.744520744701333e-07,0.9993903092850466
1166,0.20693509457303236,-7.735688550558617e-07,0.9993903805309128
1167,0.20693432188561686,-7.72687415495632e-07,0.9993904517393989
1168,0.20693355007714082,-7.718084760466315e-07,0.9993905229105176
1169,0.2069327791467396,-7.70930401211567e-07,0.9993905940442821
1170,0.20693200909185977,-7.700548798339479e-07,0.9993906651407054
1171,0.20693123990377082,-7.691880889448832e-07,0.9993907361998006
1172,0.20693047160259156,-7.683011792603001e-07,0.999390807221581
1173,0.20692970416452594,-7.674380656241819e-07,0.9993908782060601
1174,0.2069289375955579,-7.665689680524945e-07,0.9993909491532512
1175,0.20692817189287904,-7.657026788454591e-07,0.9993910200631678
1176,0.20692740706277357,-7.648301054707929e-07,0.9993910909358237
1177,0.20692664308264416,-7.639801294090365e-07,0.9993911617712322
1178,0.20692587997047754,-7.631121666240581e-07,0.9993912325694075
1179,0.20692511771899277,-7.62251484764942e-07,0.9993913033303633
1180,0.2069243563253654,-7.613936273687116e-07,0.9993913740541136
1181,0.20692359578846692,-7.605368984864302e-07,0.9993914447406723
1182,0.20692283608974393,-7.596987229852026e-07,0.9993915153900538
1183,0.20692207727729486,-7.588124490698345e-07,0.999391586002272
1184,0.2069213192998336,-7.579774612687107e-07,0.9993916565773413
1185,0.20692056217173943,-7.571280941642833e-07,0.9993917271152761
1186,0.20691980589168835,-7.562800510840795e-07,0.9993917976160909
1187,0.20691905045839137,-7.554332969728073e-07,0.9993918680798001
1188,0.2069182958692397,-7.545891516635983e-07,0.9993919385064184
1189,0.2069175421295193,-7.537397204160357e-07,0.9993920088959604
1190,0.2069167892183472,-7.529111721027437e-07,0.999392079248441
1191,0.20691603716249396,-7.520558532314592e-07,0.9993921495638748
1192,0.20691528592595032,-7.512365436390667e-07,0.999392219842277
1193,0.2069145355345654,-7.503913849182808e-07,0.9993922900836625
1194,0.20691378597792157,-7.495566438364687e-07,0.9993923602880462
1195,0.20691303725398072,-7.48723940846574e-07,0.9993924304554435
1196,0.2069122893618188,-7.478921619230583e-07,0.9993925005858695
1197,0.20691154229860415,-7.470632146511225e-07,0.9993925706793394
1198,0.2069107960642158,-7.462343883379852e-07,0.9993926407358688
1199,0.2069100506554438,-7.45408772012679e-07,0.9993927107554729
1200,0.20690930607156152,-7.445838822728312e-07,0.9993927807381673
1201,0.20690856231066662,-7.437608949001362e-07,0.9993928506839677
1202,0.20690781937129096,-7.429393756586133e-07,0.9993929205928896
1203,0.20690707725172872,-7.421195622470123e-07,0.9993929904649489
1204,0.2069063359501629,-7.413015658264133e-07,0.9993930603001612
1205,0.20690559546540074,-7.404847621461652e-07,0.9993931300985424
1206,0.20690485579538553,-7.396700152095814e-07,0.9993931998601085
1207,0.2069041169389746,-7.388564109422902e-07,0.9993932695848756
1208,0.20690337889439658,-7.380445780080791e-07,0.9993933392728596
1209,0.206902641659673,-7.372347235745647e-07,0.9993934089240767
1210,0.20690190523373603,-7.364259369813109e-07,0.9993934785385431
1211,0.20690116961484173,-7.356188942986286e-07,0.9993935481162751
1212,0.20690043480137066,-7.348134710705168e-07,0.9993936176572891
1213,0.20689970079172873,-7.340096419283793e-07,0.9993936871616013
1214,0.20689896758400858,-7.332077201493981e-07,0.9993937566292282
1215,0.20689823517736589,-7.324066426950271e-07,0.9993938260601867
1216,0.20689750357002146,-7.316073444285642e-07,0.9993938954544929
1217,0.20689677276008497,-7.308099364833343e-07,0.9993939648121637
1218,0.20689604274596463,-7.300141203481214e-07,0.9993940341332159
1219,0.20689531352656523,-7.292193993924112e-07,0.9993941034176661
1220,0.20689458509991837,-7.284266468621237e-07,0.9993941726655312
1221,0.2068938574648445,-7.276350738605331e-07,0.9993942418768282
1222,0.20689313061971396,-7.268451305553203e-07,0.9993943110515741
1223,0.20689240456276056,-7.260569533928951e-07,0.9993943801897857
1224,0.20689167929272667,-7.252700338911122e-07,0.9993944492914802
1225,0.20689095480784866,-7.244848780063595e-07,0.9993945183566748
1226,0.2068902311066055,-7.237012431549061e-07,0.9993945873853867
1227,0.20688950818796162,-7.229186438917345e-07,0.9993946563776331
1228,0.2068887860498991,-7.221380625144214e-07,0.9993947253334313
1229,0.2068880646909265,-7.213589726107195e-07,0.9993947942527989
1230,0.2068873441112199,-7.205797065978903e-07,0.999394863135753
1231,0.20688662430510146,-7.198061184321425e-07,0.9993949319823113
1232,0.20688590527477693,-7.190303245308005e-07,0.9993950007924913
1233,0.2068851870285564,-7.182462205268525e-07,0.9993950695663106
1234,0.20688446953248463,-7.174960717781786e-07,0.9993951383037869
1235,0.20688375281764831,-7.167148363129705e-07,0.9993952070049379
1236,0.20688303688674503,-7.159309032833683e-07,0.9993952756697814
1237,0.20688232169294687,-7.151937981564327e-07,0.9993953442983351
1238,0.2068816072798908,-7.144130560743367e-07,0.9993954128906168
1239,0.20688089363143253,-7.136484582725977e-07,0.9993954814466448
1240,0.20688018074578626,-7.128856462645938e-07,0.9993955499664366
1241,0.20687946862169734,-7.121240889196301e-07,0.9993956184500107
1242,0.2068787572573248,-7.113643725464858e-07,0.9993956868973849
1243,0.20687804665149312,-7.106058316774799e-07,0.9993957553085773
1244,0.20687733679654474,-7.098549483774974e-07,0.9993958236836061
1245,0.2068766277106401,-7.090859046321452e-07,0.9993958920224898
1246,0.20687591938582583,-7.083248142747411e-07,0.9993959603252464
1247,0.2068752117863122,-7.075995136218705e-07,0.9993960285918942
1248,0.20687450495209073,-7.068342214866519e-07,0.9993960968224518
1249,0.206873798888076,-7.060640147271702e-07,0.9993961650169375
1250,0.20687309353167518,-7.053564008152602e-07,0.9993962331753699
1251,0.20687238894279897,-7.045888762158281e-07,0.9993963012977672
1252,0.206871685099555,-7.038432439654407e-07,0.9993963693841483
1253,0.20687098200103557,-7.030985194333983e-07,0.9993964374345318
1254,0.20687027964479435,-7.023562412222795e-07,0.9993965054489362
1255,0.20686957803035358,-7.016144407678837e-07,0.9993965734273803
1256,0.20686887715607336,-7.008742802239176e-07,0.9993966413698828
1257,0.20686817699832705,-7.00157746308383e-07,0.9993967092764625
1258,0.2068674776218719,-6.993764551377346e-07,0.9993967771471384
1259,0.20686677895920816,-6.986626637506266e-07,0.9993968449819292
1260,0.2068660810310386,-6.979281695629336e-07,0.9993969127808539
1261,0.20686538383632253,-6.971947160705483e-07,0.9993969805439314
1262,0.20686468737329597,-6.964630265560157e-07,0.9993970482711809
1263,0.2068639916404234,-6.957328725631928e-07,0.9993971159626214
1264,0.2068632966366311,-6.950037922948127e-07,0.9993971836182719
1265,0.20686260232660403,-6.943100270828673e-07,0.9993972512381516
1266,0.20686190881063013,-6.935159738985508e-07,0.9993973188222797
1267,0.20686121598562487,-6.928250052551377e-07,0.9993973863706754
1268,0.20686052388432563,-6.921012992433528e-07,0.9993974538833581
1269,0.2068598325414217,-6.913429039245855e-07,0.999397521360347
1270,0.2068591418470241,-6.906943976203728e-07,0.9993975888016614
1271,0.20685845190089236,-6.89946131726682e-07,0.9993976562073208
1272,0.20685776268791858,-6.892129737756658e-07,0.9993977235773446
1273,0.20685707418925092,-6.88498667661408e-07,0.9993977909117522
1274,0.2068563863959562,-6.877932947346732e-07,0.9993978582105632
1275,0.2068556993220475,-6.870739086839439e-07,0.9993979254737971
1276,0.20685501296069483,-6.86361352669751e-07,0.9993979927014734
1277,0.20685432731154368,-6.856491511497698e-07,0.999398059893612
1278,0.20685364237199225,-6.849395514374468e-07,0.9993981270502322
1279,0.2068529581413249,-6.842306673471299e-07,0.9993981941713539
1280,0.2068522746184368,-6.83522888095256e-07,0.9993982612569968
1281,0.20685159180188886,-6.828165479422221e-07,0.9993983283071807
1282,0.20685090970539222,-6.820964966458565e-07,0.9993983953219253
1283,0.20685022828251298,-6.81422879234006e-07,0.9993984623012505
1284,0.20684954757706162,-6.80705451366892e-07,0.9993985292451762
1285,0.206848867570258,-6.800068036161289e-07,0.9993985961537223
1286,0.20684818829227103,-6.792779869702059e-07,0.9993986630269087
1287,0.20684750966193022,-6.786303408112815e-07,0.9993987298647555
1288,0.20684683175306864,-6.779088615738171e-07,0.9993987966672826
1289,0.20684615453992744,-6.772131412036142e-07,0.99939886343451
1290,0.20684547800977204,-6.76530155396815e-07,0.9993989301664579
1291,0.2068448021967599,-6.758130121353734e-07,0.9993989968631463
1292,0.20684412706389954,-6.751328603671336e-07,0.9993990635245954
1293,0.2068434526220095,-6.744418900306304e-07,0.9993991301508254
1294,0.20684277886960536,-6.737524041455778e-07,0.9993991967418564
1295,0.20684210580573476,-6.730638706098357e-07,0.9993992632977088
1296,0.20684143339118266,-6.724145520942137e-07,0.9993993298184027
1297,0.20684076173755503,-6.716536276318852e-07,0.9993993963039586
1298,0.20684009073895648,-6.709985985453581e-07,0.9993994627543966
1299,0.2068394204076345,-6.703313219780238e-07,0.9993995291697373
1300,0.20683875075689218,-6.696507423298304e-07,0.9993995955500009
1301,0.2068380818062317,-6.689506604762308e-07,0.9993996618952079
1302,0.20683741352522936,-6.682810023417307e-07,0.9993997282053788
1303,0.2068367459227563,-6.676024730534191e-07,0.999399794480534
1304,0.20683607899758116,-6.669251751412197e-07,0.999399860720694
1305,0.20683541274573292,-6.662518482469793e-07,0.9993999269258793
1306,0.20683474717340092,-6.655723319981544e-07,0.9993999930961106
1307,0.20683408227226643,-6.649011344839195e-07,0.9994000592314085
1308,0.206833418043148,-6.642291184300042e-07,0.9994001253317935
1309,0.20683275448501703,-6.635581309699656e-07,0.9994001913972863
1310,0.20683209159693852,-6.628880785120028e-07,0.9994002574279075
1311,0.20683142937713736,-6.622198011618785e-07,0.9994003234236779
1312,0.2068307678248053,-6.615523320541161e-07,0.9994003893846183
1313,0.20683010693887224,-6.608859330625716e-07,0.9994004553107492
1314,0.20682944673099857,-6.602078736761552e-07,0.9994005212020917
1315,0.20682878716066766,-6.595703309075773e-07,0.9994005870586663
1316,0.2068281282656355,-6.588950321462228e-07,0.999400652880494
1317,0.20682747003242297,-6.582332125470991e-07,0.9994007186675956
1318,0.20682681245909024,-6.57573332729644e-07,0.999400784419992
1319,0.206826155509356,-6.569497342234776e-07,0.9994008501377042
1320,0.2068254992890895,-6.562202665150174e-07,0.999400915820753
1321,0.2068248436895746,-6.555995148982419e-07,0.9994009814691593
1322,0.2068241887454723,-6.549441023129265e-07,0.9994010470829443
1323,0.20682353447490964,-6.542705626444434e-07,0.9994011126621288
1324,0.20682288081900518,-6.536559044589829e-07,0.9994011782067339
1325,0.20682222783442883,-6.529845763547648e-07,0.9994012437167806
1326,0.20682157550052455,-6.523339042829868e-07,0.9994013091922901
1327,0.20682092381652234,-6.516840022063874e-07,0.9994013746332834
1328,0.20682027282302995,-6.509934923903948e-07,0.9994014400397815
1329,0.20681962239289975,-6.504301302001636e-07,0.9994015054118057
1330,0.2068189726794829,-6.497134168448326e-07,0.9994015707493771
1331,0.20681832355336144,-6.491261214658373e-07,0.9994016360525169
1332,0.206817675106156,-6.48447205431335e-07,0.9994017013212463
1333,0.2068170272822869,-6.478238691043359e-07,0.9994017665555864
1334,0.20681638012120365,-6.471610832503583e-07,0.9994018317555586
1335,0.20681573359321695,-6.465279867029494e-07,0.9994018969211841
1336,0.20681508770427046,-6.458889464933115e-07,0.9994019620524842
1337,0.20681444245368721,-6.452505832421629e-07,0.9994020271494801
1338,0.20681379783994372,-6.446137434945598e-07,0.9994020922121933
1339,0.20681315386238472,-6.439775590005858e-07,0.999402157240645
1340,0.2068125105431804,-6.433192043242553e-07,0.9994022222348565
1341,0.20681186781033395,-6.427328464453375e-07,0.9994022871948495
1342,0.2068112257339278,-6.420764061543238e-07,0.999402352120645
1343,0.20681058428903837,-6.414448894265234e-07,0.9994024170122645
1344,0.20680994347449483,-6.408145435399248e-07,0.9994024818697297
1345,0.20680930328888453,-6.401856103011028e-07,0.9994025466930617
1346,0.20680866373202283,-6.395568616923697e-07,0.9994026114822823
1347,0.20680802480174612,-6.389302767140226e-07,0.9994026762374127
1348,0.2068073864978455,-6.383039006241376e-07,0.9994027409584746
1349,0.2068067488186932,-6.376791522877401e-07,0.9994028056454893
1350,0.20680611176309277,-6.370556004386962e-07,0.9994028702984786
1351,0.20680547532920412,-6.364338886455378e-07,0.999402934917464
1352,0.2068048395474843,-6.357817198265892e-07,0.9994029995024669
1353,0.20680420432837976,-6.352191045388977e-07,0.999403064053509
1354,0.20680356975695285,-6.345714269051506e-07,0.9994031285706119
1355,0.2068029358040656,-6.339528872412181e-07,0.9994031930537971
1356,0.20680230246828912,-6.333357764898295e-07,0.9994032575030865
1357,0.20680166974887357,-6.327194155553162e-07,0.9994033219185015
1358,0.20680103764421567,-6.321046578938727e-07,0.9994033863000638
1359,0.20680040615418932,-6.314900263537648e-07,0.9994034506477951
2000,0.2064882003247528,-0.0003122058294365293,0.9994386856319772
2500,0.2063238171150865,-0.00016438320966630227,0.9994598283895787
3000,0.20619715506332015,-0.00012666205176634082,0.9994772176691372
3500,0.20609500378491244,-0.00010215127840770832,0.9994918751694516
4000,0.2060099362459058,-8.50675390066391e-05,0.9995044743545574
4500,0.20593739116202175,-7.254508388404579e-05,0.9995154763543462
6000,0.20576932297854927,-0.00016806818347248065,0.9995417590670758
7000,0.20568421192748854,-8.51110510607378e-05,0.9995554265652996
8000,0.20561307463896045,-7.11372885280892e-05,0.9995669998766739
9000,0.20555222305636558,-6.08515825948619e-05,0.9995769908336992
10000,0.20549923045704335,-5.2992599322232437e-05,0.9995857487095129
